问 句	标 准 答 案	学 生 答 案	得分
简 述 城 域 网 的 应 用 。	城 域 网 主 要 有 以 下 几 种 应 用 环 境 ： 计 算 机 机 房 网 、 办 公 室 或 建 筑 物 群 的 主 干 网 、 校 园 网 的 主 干 网 、 多 校 园 的 主 干 网 。	应 用 环 境 有 ： 机 关 、 公 司 、 校 园 网 的 主 干 网 、 小 区 。	2.5
简 述 广 域 网 的 特 征 。	广 域 网 具 有 以 下 特 征 ： 适 应 大 容 量 与 突 发 性 通 信 的 要 求 ； 适 应 综 合 业 务 服 务 的 要 求 ； 开 放 的 设 备 接 口 和 规 范 化 的 协 议 ； 具 有 完 善 的 通 信 服 务 与 网 络 管 理 ； 网 络 的 相 互 连 接 结 构 通 常 不 规 整 。	广 域 网 的 特 征 ： 适 应 大 容 量 与 突 发 性 通 信 的 要 求 ； 适 应 综 合 业 务 服 务 的 要 求 ； 开 放 的 设 备 接 口 和 规 范 化 的 协 议 ； 具 有 完 善 的 通 信 服 务 与 网 络 管 理 ； 网 络 的 相 互 连 接 结 构 通 常 不 规 整 。	10.0
简 述 广 域 网 的 特 征 。	广 域 网 具 有 以 下 特 征 ： 适 应 大 容 量 与 突 发 性 通 信 的 要 求 ； 适 应 综 合 业 务 服 务 的 要 求 ； 开 放 的 设 备 接 口 和 规 范 化 的 协 议 ； 具 有 完 善 的 通 信 服 务 与 网 络 管 理 ； 网 络 的 相 互 连 接 结 构 通 常 不 规 整 。	特 征 如 下 ： 通 常 分 属 于 多 个 单 位 或 部 门 所 有 ； 具 有 完 善 的 通 信 服 务 与 网 络 管 理 ； 适 应 综 合 业 务 服 务 的 要 求 ； 适 应 大 容 量 与 突 发 性 通 信 的 要 求 ； 网 络 中 信 息 的 传 输 距 离 相 对 很 长 。	6.0
简 述 广 域 网 的 发 展 。	广 域 网 的 发 展 变 化 主 要 表 现 在 以 下 几 点 ： 传 输 介 质 由 电 缆 逐 步 走 向 误 码 率 低 、 带 宽 很 宽 的 光 纤 ； 局 域 网 自 身 的 数 据 传 输 速 率 已 达 到 1 0 M b i t / s 至 1 G b i t / s ； 用 户 设 备 性 能 的 提 高 承 担 了 部 分 原 来 由 通 信 网 承 担 的 通 信 处 理 功 能 。	广 域 网 的 发 展 变 化 ： 传 输 介 质 由 电 缆 逐 步 走 向 误 码 率 低 、 带 宽 很 宽 的 光 纤 ； 局 域 网 自 身 的 数 据 传 输 速 率 已 达 到 1 0 M b i t / s 至 1 G b i t / s ； 用 户 设 备 性 能 的 提 高 承 担 了 部 分 原 来 由 通 信 网 承 担 的 通 信 处 理 功 能 。	10.0
简 述 广 域 网 的 发 展 。	广 域 网 的 发 展 变 化 主 要 表 现 在 以 下 几 点 ： 传 输 介 质 由 电 缆 逐 步 走 向 误 码 率 低 、 带 宽 很 宽 的 光 纤 ； 局 域 网 自 身 的 数 据 传 输 速 率 已 达 到 1 0 M b i t / s 至 1 G b i t / s ； 用 户 设 备 性 能 的 提 高 承 担 了 部 分 原 来 由 通 信 网 承 担 的 通 信 处 理 功 能 。	变 化 如 下 ： 传 输 介 质 由 双 绞 线 逐 步 走 向 高 质 量 、 高 速 率 的 无 线 通 信 信 道 ； 广 域 网 自 身 的 数 据 传 输 速 率 已 达 到 1 0 0 0 b i t / s 至 1 0 0 K b i t / s ； 用 户 设 备 性 能 的 提 高 承 担 了 部 分 原 来 由 通 信 网 承 担 的 通 信 处 理 功 能 。	3.0
网 络 有 哪 些 基 本 组 成 部 分 ？	网 络 的 基 本 组 成 部 分 分 别 是 ： 硬 件 、 软 件 、 通 信 设 备 、 数 据 和 信 息 资 源 。	网 络 基 本 组 成 有 ： 硬 件 、 软 件 、 通 信 设 备 、 数 据 和 信 息 资 源 。	10.0
网 络 有 哪 些 基 本 组 成 部 分 ？	网 络 的 基 本 组 成 部 分 分 别 是 ： 硬 件 、 软 件 、 通 信 设 备 、 数 据 和 信 息 资 源 。	通 信 设 备 、 硬 件 、 软 件 、 数 据 和 信 息 资 源 。	10.0
基 本 的 网 络 传 输 介 质 有 哪 些 ？	基 本 的 网 络 传 输 介 质 有 ： 双 绞 线 、 同 轴 电 缆 、 光 纤 。	网 络 传 输 介 质 有 ： 双 绞 线 、 同 轴 电 缆 、 光 纤 。	10.0
基 本 的 网 络 传 输 介 质 有 哪 些 ？	基 本 的 网 络 传 输 介 质 有 ： 双 绞 线 、 同 轴 电 缆 、 光 纤 。	光 纤 、 双 绞 线 、 同 轴 电 缆 。	10.0
网 络 专 用 设 备 有 哪 些 ？	网 络 专 用 设 备 主 要 有 ： 网 卡 、 集 线 器 、 重 发 器 、 网 桥 、 交 换 机 。	网 络 专 用 设 备 的 类 别 如 下 ： 网 卡 、 集 线 器 、 重 发 器 、 网 桥 、 交 换 机 。	10.0
网 络 专 用 设 备 有 哪 些 ？	网 络 专 用 设 备 主 要 有 ： 网 卡 、 集 线 器 、 重 发 器 、 网 桥 、 交 换 机 。	网 络 专 用 设 备 有 ： 网 闸 、 集 线 器 、 路 由 器 、 网 桥 、 交 换 机 。	6.0
面 向 家 庭 的 网 络 接 入 技 术 有 哪 些 ？	面 向 家 庭 的 网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	10.0
面 向 家 庭 的 网 络 接 入 技 术 有 哪 些 ？	面 向 家 庭 的 网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	网 络 接 入 技 术 有 五 类 ： X . 2 5 公 用 分 组 交 换 网 的 接 入 ； 帧 中 继 接 入 ； A D S L 接 入 ； 光 纤 接 入 ； 红 外 线 接 入 。	2.0
面 向 小 型 商 务 的 网 络 接 入 技 术 有 哪 些 ？	面 向 小 型 商 务 的 网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	10.0
面 向 小 型 商 务 的 网 络 接 入 技 术 有 哪 些 ？	面 向 小 型 商 务 的 网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	网 络 接 入 技 术 有 五 类 ： X . 2 5 公 用 分 组 交 换 网 的 接 入 ； A D S L 接 入 ； I S D N 接 入 ； 光 纤 接 入 ； 红 外 线 接 入 。	4.0
面 向 小 规 模 应 用 的 网 络 接 入 技 术 有 哪 些 ？	面 向 小 规 模 应 用 的 网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	10.0
面 向 小 规 模 应 用 的 网 络 接 入 技 术 有 哪 些 ？	面 向 小 规 模 应 用 的 网 络 接 入 技 术 主 要 有 ： 普 通 电 话 公 用 网 的 接 入 ； I S D N 接 入 ； A D S L 接 入 ； C a b l e   M O D E M 接 入 ； 低 轨 道 卫 星 网 接 入 。	网 络 接 入 技 术 有 五 类 ： X . 2 5 公 用 分 组 交 换 网 的 接 入 ； 低 轨 道 卫 星 网 接 入 ； 光 纤 接 入 ； A D S L 接 入 ； I S D N 接 入 。	6.0
面 向 大 型 单 位 的 网 络 接 入 技 术 有 哪 些 ？	面 向 大 型 单 位 的 网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	10.0
面 向 大 型 单 位 的 网 络 接 入 技 术 有 哪 些 ？	面 向 大 型 单 位 的 网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	网 络 接 入 技 术 有 三 类 ： 普 通 电 话 公 用 网 接 入 ； 低 轨 卫 星 网 接 入 ； 光 纤 接 入 。	3.0
面 向 组 织 机 构 的 网 络 接 入 技 术 有 哪 些 ？	面 向 组 织 机 构 的 网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	10.0
面 向 组 织 机 构 的 网 络 接 入 技 术 有 哪 些 ？	面 向 组 织 机 构 的 网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	网 络 接 入 技 术 有 三 类 ： 普 通 电 话 公 用 网 接 入 ； 光 纤 接 入 ； 帧 中 继 接 入 。	6.0
面 向 I S P 的 网 络 接 入 技 术 有 哪 些 ？	面 向 I S P 的 网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	10.0
面 向 I S P 的 网 络 接 入 技 术 有 哪 些 ？	面 向 I S P 的 网 络 接 入 技 术 主 要 有 ： X . 2 5 公 用 分 组 交 换 网 接 入 ； 帧 中 继 接 入 ； 光 纤 接 入 。	网 络 接 入 技 术 有 三 类 ： 普 通 电 话 公 用 网 接 入 ； 红 外 接 入 ； 帧 中 继 接 入 。	3.0
网 络 协 议 的 组 成 要 素 是 什 么 ？	网 络 协 议 的 三 个 组 成 要 素 ： 语 法 、 语 义 、 时 序 。	网 络 协 议 的 组 成 ： 语 法 、 语 义 、 时 序 。	10.0
网 络 协 议 的 组 成 要 素 是 什 么 ？	网 络 协 议 的 三 个 组 成 要 素 ： 语 法 、 语 义 、 时 序 。	时 序 、 语 法 、 语 义 。	10.0
计 算 机 网 络 的 结 构 可 以 从 哪 些 方 面 来 描 述 ？	计 算 机 网 络 结 构 可 从 以 下 几 方 面 来 描 述 ： 网 络 体 系 结 构 、 网 络 组 织 、 网 络 配 置 。	计 算 机 网 络 结 构 的 三 方 面 描 述 ： 网 络 体 系 结 构 、 网 络 组 织 、 网 络 配 置 。	10.0
计 算 机 网 络 的 结 构 可 以 从 哪 些 方 面 来 描 述 ？	计 算 机 网 络 结 构 可 从 以 下 几 方 面 来 描 述 ： 网 络 体 系 结 构 、 网 络 组 织 、 网 络 配 置 。	网 络 组 织 、 网 络 配 置 、 网 络 体 系 结 构 。	10.0
O S I 参 考 模 型 分 层 遵 循 什 么 原 则 ？	O S I 参 考 模 型 有 以 下 分 层 原 则 ： 每 层 的 界 面 都 应 设 在 穿 过 接 口 的 信 息 流 最 少 的 地 方 ； 网 中 各 节 点 都 有 相 同 的 层 次 ； 不 同 节 点 的 同 等 层 具 有 相 同 的 功 能 ； 同 一 节 点 内 相 邻 层 之 间 通 过 接 口 通 信 ； 不 同 节 点 的 同 层 按 照 协 议 实 现 对 等 层 之 间 的 通 信 。	O S I 参 考 模 型 的 分 层 原 则 ： 每 层 的 界 面 都 应 设 在 穿 过 接 口 的 信 息 流 最 少 的 地 方 ； 网 中 各 节 点 都 有 相 同 的 层 次 ； 不 同 节 点 的 同 等 层 具 有 相 同 的 功 能 ； 同 一 节 点 内 相 邻 层 之 间 通 过 接 口 通 信 ； 不 同 节 点 的 同 层 按 照 协 议 实 现 对 等 层 之 间 的 通 信 。	10.0
O S I 参 考 模 型 分 层 遵 循 什 么 原 则 ？	O S I 参 考 模 型 有 以 下 分 层 原 则 ： 每 层 的 界 面 都 应 设 在 穿 过 接 口 的 信 息 流 最 少 的 地 方 ； 网 中 各 节 点 都 有 相 同 的 层 次 ； 不 同 节 点 的 同 等 层 具 有 相 同 的 功 能 ； 同 一 节 点 内 相 邻 层 之 间 通 过 接 口 通 信 ； 不 同 节 点 的 同 层 按 照 协 议 实 现 对 等 层 之 间 的 通 信 。	分 层 原 则 如 下 ： 在 需 要 将 相 应 接 口 标 准 化 的 那 些 地 方 建 立 边 界 ； 网 中 各 节 点 都 有 相 同 的 层 次 ； 应 建 立 独 立 的 层 次 来 处 理 功 能 上 的 明 显 差 别 ； 同 一 节 点 内 相 邻 层 之 间 通 过 接 口 通 信 ； 允 许 在 一 个 层 内 改 变 功 能 和 协 议 。	4.0
简 述 O S I 参 考 模 型 物 理 层 的 功 能 。	O S I 参 考 模 型 物 理 层 的 功 能 如 下 : 提 供 网 内 两 实 体 间 的 物 理 接 口 和 实 现 它 们 之 间 的 物 理 连 接 ， 按 位 传 送 比 特 流 ， 将 数 据 信 息 从 一 个 实 体 经 物 理 信 道 送 往 另 一 个 实 体 ， 为 数 据 链 路 层 提 供 了 一 个 透 明 的 比 特 流 传 送 服 务 。	物 理 层 的 功 能 : 提 供 网 内 两 实 体 间 的 物 理 接 口 和 实 现 它 们 之 间 的 物 理 连 接 ， 按 位 传 送 比 特 流 ， 将 数 据 信 息 从 一 个 实 体 经 物 理 信 道 送 往 另 一 个 实 体 ， 为 数 据 链 路 层 提 供 了 一 个 透 明 的 比 特 流 传 送 服 务 。	10.0
简 述 O S I 参 考 模 型 物 理 层 的 功 能 。	O S I 参 考 模 型 物 理 层 的 功 能 如 下 : 提 供 网 内 两 实 体 间 的 物 理 接 口 和 实 现 它 们 之 间 的 物 理 连 接 ， 按 位 传 送 比 特 流 ， 将 数 据 信 息 从 一 个 实 体 经 物 理 信 道 送 往 另 一 个 实 体 ， 为 数 据 链 路 层 提 供 了 一 个 透 明 的 比 特 流 传 送 服 务 。	按 字 节 传 送 比 特 流 ， 为 网 络 层 提 供 了 一 个 透 明 的 比 特 流 传 送 服 务 ， 将 数 据 信 息 从 一 个 实 体 经 物 理 信 道 送 往 另 一 个 实 体 ， 提 供 网 内 两 实 体 间 的 物 理 接 口 和 实 现 它 们 之 间 的 物 理 连 接 。	5.0
简 述 O S I 参 考 模 型 数 据 链 路 层 的 功 能 。	O S I 参 考 模 型 数 据 链 路 层 的 功 能 如 下 ： 加 强 物 理 层 传 输 原 始 比 特 的 功 能 ， 保 证 两 个 邻 接 节 点 的 无 差 错 数 据 传 输 ， 给 上 层 提 供 无 差 错 的 信 道 服 务 。	数 据 链 路 层 的 功 能 ： 加 强 物 理 层 传 输 原 始 比 特 的 功 能 ， 保 证 两 个 邻 接 节 点 的 无 差 错 数 据 传 输 ， 给 上 层 提 供 无 差 错 的 信 道 服 务 。	10.0
简 述 O S I 参 考 模 型 数 据 链 路 层 的 功 能 。	O S I 参 考 模 型 数 据 链 路 层 的 功 能 如 下 ： 加 强 物 理 层 传 输 原 始 比 特 的 功 能 ， 保 证 两 个 邻 接 节 点 的 无 差 错 数 据 传 输 ， 给 上 层 提 供 无 差 错 的 信 道 服 务 。	加 强 物 理 层 传 输 原 始 比 特 的 功 能 ， 保 证 两 个 邻 接 节 点 的 尽 最 大 努 力 的 数 据 传 输 ， 给 上 层 提 供 尽 最 大 努 力 的 信 道 服 务 。	3.0
简 述 O S I 参 考 模 型 网 络 层 的 功 能 。	O S I 参 考 模 型 网 络 层 的 功 能 如 下 ： 接 收 来 自 源 计 算 机 的 报 文 ， 并 把 它 转 换 成 计 算 机 分 组 ， 然 后 送 到 指 定 的 目 标 计 算 机 。 。	网 络 层 的 功 能 ： 接 收 来 自 源 计 算 机 的 报 文 ， 并 把 它 转 换 成 计 算 机 分 组 ， 然 后 送 到 指 定 的 目 标 计 算 机 。 。	10.0
简 述 O S I 参 考 模 型 网 络 层 的 功 能 。	O S I 参 考 模 型 网 络 层 的 功 能 如 下 ： 接 收 来 自 源 计 算 机 的 报 文 ， 并 把 它 转 换 成 计 算 机 分 组 ， 然 后 送 到 指 定 的 目 标 计 算 机 。 。	接 收 来 自 源 计 算 机 的 数 据 帧 ， 并 把 它 转 换 成 计 算 机 分 组 ， 然 后 送 到 指 定 的 目 标 计 算 机 。 。	6.0
简 述 O S I 参 考 模 型 传 输 层 的 功 能 。	O S I 参 考 模 型 传 输 层 的 功 能 如 下 ： 提 供 一 种 独 立 于 通 讯 子 网 的 数 据 传 输 服 务 ， 使 源 主 机 与 目 标 主 机 像 是 点 到 点 简 单 连 接 ， 以 及 决 定 会 话 层 最 终 向 网 络 用 户 提 供 什 么 样 的 服 务 。	传 输 层 的 功 能 ： 提 供 一 种 独 立 于 通 讯 子 网 的 数 据 传 输 服 务 ， 使 源 主 机 与 目 标 主 机 像 是 点 到 点 简 单 连 接 ， 以 及 决 定 会 话 层 最 终 向 网 络 用 户 提 供 什 么 样 的 服 务 。	10.0
简 述 O S I 参 考 模 型 传 输 层 的 功 能 。	O S I 参 考 模 型 传 输 层 的 功 能 如 下 ： 提 供 一 种 独 立 于 通 讯 子 网 的 数 据 传 输 服 务 ， 使 源 主 机 与 目 标 主 机 像 是 点 到 点 简 单 连 接 ， 以 及 决 定 会 话 层 最 终 向 网 络 用 户 提 供 什 么 样 的 服 务 。	提 供 一 种 独 立 于 通 讯 子 网 的 数 据 传 输 服 务 ， 使 源 主 机 与 目 标 主 机 像 是 点 到 点 简 单 连 接 ， 以 及 决 定 表 示 层 最 终 向 网 络 用 户 提 供 什 么 样 的 服 务 。	6.0
简 述 O S I 参 考 模 型 会 话 层 的 功 能 。	O S I 参 考 模 型 会 话 层 的 功 能 如 下 ： 为 不 同 系 统 中 的 两 个 进 程 建 立 会 话 连 接 ， 并 管 理 它 们 在 该 连 接 上 的 对 话 。 会 话 层 服 务 之 一 是 管 理 对 话 ， 另 一 种 会 话 服 务 是 同 步 。	会 话 层 的 功 能 ： 为 不 同 系 统 中 的 两 个 进 程 建 立 会 话 连 接 ， 并 管 理 它 们 在 该 连 接 上 的 对 话 。 会 话 层 服 务 之 一 是 管 理 对 话 ， 另 一 种 会 话 服 务 是 同 步 。	10.0
简 述 O S I 参 考 模 型 会 话 层 的 功 能 。	O S I 参 考 模 型 会 话 层 的 功 能 如 下 ： 为 不 同 系 统 中 的 两 个 进 程 建 立 会 话 连 接 ， 并 管 理 它 们 在 该 连 接 上 的 对 话 。 会 话 层 服 务 之 一 是 管 理 对 话 ， 另 一 种 会 话 服 务 是 同 步 。	会 话 层 服 务 之 一 是 管 理 应 用 进 程 间 的 通 信 ， 另 一 种 会 话 服 务 是 异 步 。 即 为 不 同 系 统 中 的 两 个 进 程 建 立 会 话 连 接 ， 并 管 理 它 们 在 该 连 接 上 的 对 话 。	5.0
简 述 O S I 参 考 模 型 表 示 层 的 功 能 。	O S I 参 考 模 型 表 示 层 的 功 能 如 下 ： 完 成 字 符 集 转 换 、 数 据 压 缩 与 恢 复 、 数 据 加 密 与 解 密 、 实 际 终 端 与 虚 拟 终 端 之 间 的 转 换 功 能 。	表 示 层 的 功 能 ： 完 成 字 符 集 转 换 、 数 据 压 缩 与 恢 复 、 数 据 加 密 与 解 密 、 实 际 终 端 与 虚 拟 终 端 之 间 的 转 换 功 能 。	10.0
