问 句	标 准 答 案	学 生 答 案	得分
请 按 字 长 从 小 到 大 的 顺 序 依 次 写 出 奔 腾 的 数 据 总 线 。	按 字 长 从 小 到 大 的 顺 序 ， 奔 腾 的 数 据 总 线 依 次 为 ： 3 2 位 数 据 总 线 、 6 4 位 数 据 总 线 、 2 5 6 位 数 据 总 线 。	奔 腾 的 数 据 总 线 依 次 为 ： 3 2 位 数 据 总 线 、 6 4 位 数 据 总 线 、 2 5 6 位 数 据 总 线 。	10.0
请 按 字 长 从 小 到 大 的 顺 序 依 次 写 出 奔 腾 的 数 据 总 线 。	按 字 长 从 小 到 大 的 顺 序 ， 奔 腾 的 数 据 总 线 依 次 为 ： 3 2 位 数 据 总 线 、 6 4 位 数 据 总 线 、 2 5 6 位 数 据 总 线 。	分 别 是 ： 1 6 位 数 据 总 线 、 3 2 位 数 据 总 线 、 6 4 位 数 据 总 线 。	0.0
请 按 性 能 由 高 至 低 的 顺 序 依 次 写 出 计 算 机 的 指 令 系 统 。	按 性 能 由 高 至 低 的 顺 序 ， 计 算 机 的 指 令 系 统 依 次 为 ： 复 杂 指 令 系 统 、 精 简 指 令 系 统 、 简 明 并 行 指 令 系 统 。	计 算 机 的 指 令 系 统 依 次 为 ： 复 杂 指 令 系 统 、 精 简 指 令 系 统 、 简 明 并 行 指 令 系 统 。	10.0
请 按 性 能 由 高 至 低 的 顺 序 依 次 写 出 计 算 机 的 指 令 系 统 。	按 性 能 由 高 至 低 的 顺 序 ， 计 算 机 的 指 令 系 统 依 次 为 ： 复 杂 指 令 系 统 、 精 简 指 令 系 统 、 简 明 并 行 指 令 系 统 。	分 别 是 ： 精 简 指 令 系 统 、 复 杂 指 令 系 统 、 简 明 并 行 指 令 系 统 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 主 机 板 的 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 主 机 板 的 组 成 依 次 为 ： C P U 、 存 储 器 、 总 线 、 插 槽 、 电 源 。	主 机 板 的 组 成 依 次 为 ： C P U 、 存 储 器 、 总 线 、 插 槽 、 电 源 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 主 机 板 的 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 主 机 板 的 组 成 依 次 为 ： C P U 、 存 储 器 、 总 线 、 插 槽 、 电 源 。	分 别 是 ： 插 槽 、 电 源 、 总 线 、 C P U 、 存 储 器 。	2.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 主 机 板 的 分 类 依 据 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 主 机 板 的 分 类 依 据 依 次 为 ： C P U 芯 片 、 主 板 规 格 、 存 储 器 容 量 、 系 统 总 线 带 宽 、 数 据 端 口 。	主 机 板 的 分 类 依 据 依 次 为 ： C P U 芯 片 、 主 板 规 格 、 存 储 器 容 量 、 系 统 总 线 带 宽 、 数 据 端 口 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 主 机 板 的 分 类 依 据 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 主 机 板 的 分 类 依 据 依 次 为 ： C P U 芯 片 、 主 板 规 格 、 存 储 器 容 量 、 系 统 总 线 带 宽 、 数 据 端 口 。	分 别 是 ： 数 据 端 口 、 主 板 规 格 、 C P U 芯 片 、 存 储 器 容 量 、 系 统 总 线 带 宽 。	2.0
请 按 C P U 芯 片 性 能 由 低 至 高 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 C P U 芯 片 性 能 由 低 至 高 的 顺 序 ， 主 板 的 类 型 依 次 为 ： 4 8 6 主 板 、 奔 腾 主 板 、 奔 腾 4 主 板 。	主 板 的 类 型 依 次 为 ： 4 8 6 主 板 、 奔 腾 主 板 、 奔 腾 4 主 板 。	10.0
请 按 C P U 芯 片 性 能 由 低 至 高 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 C P U 芯 片 性 能 由 低 至 高 的 顺 序 ， 主 板 的 类 型 依 次 为 ： 4 8 6 主 板 、 奔 腾 主 板 、 奔 腾 4 主 板 。	分 别 是 ： 奔 腾 4 主 板 、 奔 腾 主 板 、 4 8 6 主 板 。	3.0
请 按 主 板 规 格 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 主 板 规 格 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： A T 主 板 、 B a b y - A T 主 板 、 A T X 主 板 。	主 板 的 类 型 依 次 为 ： A T 主 板 、 B a b y - A T 主 板 、 A T X 主 板 。	10.0
请 按 主 板 规 格 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 主 板 规 格 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： A T 主 板 、 B a b y - A T 主 板 、 A T X 主 板 。	分 别 是 ： A T 主 板 、 A T X 主 板 、 B a b y - A T 主 板 。	3.0
请 按 存 储 器 容 量 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 存 储 器 容 量 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： 1 6 M B 主 板 、 3 2 M B 主 板 、 6 4 M B 主 板 。	主 板 的 类 型 依 次 为 ： 1 6 M B 主 板 、 3 2 M B 主 板 、 6 4 M B 主 板 。	10.0
请 按 存 储 器 容 量 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 存 储 器 容 量 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： 1 6 M B 主 板 、 3 2 M B 主 板 、 6 4 M B 主 板 。	分 别 是 ： 8 M B 主 板 、 1 6 M B 主 板 、 3 2 M B 主 板 。	0.0
请 按 芯 片 集 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 芯 片 集 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： T X 主 板 、 L X 主 板 、 B X 主 板 。	主 板 的 类 型 依 次 为 ： T X 主 板 、 L X 主 板 、 B X 主 板 。	10.0
请 按 芯 片 集 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 芯 片 集 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： T X 主 板 、 L X 主 板 、 B X 主 板 。	分 别 是 ： B X 主 板 、 L X 主 板 、 T X 主 板 。	3.0
请 按 数 据 端 口 发 展 的 时 间 先 后 顺 序 依 次 写 出 主 板 的 类 型 。	按 数 据 端 口 发 展 的 时 间 先 后 顺 序 ， 主 板 的 类 型 依 次 为 ： S C S I 主 板 、 E D O 主 板 、 A G P 主 板 。	主 板 的 类 型 依 次 为 ： S C S I 主 板 、 E D O 主 板 、 A G P 主 板 。	10.0
请 按 数 据 端 口 发 展 的 时 间 先 后 顺 序 依 次 写 出 主 板 的 类 型 。	按 数 据 端 口 发 展 的 时 间 先 后 顺 序 ， 主 板 的 类 型 依 次 为 ： S C S I 主 板 、 E D O 主 板 、 A G P 主 板 。	分 别 是 ： A G P 主 板 、 E D O 主 板 、 S C S I 主 板 。	3.0
请 按 扩 展 槽 应 用 范 围 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 扩 展 槽 应 用 范 围 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： E I S A 主 板 、 P C I 主 板 、 U S B 主 板 。	主 板 的 类 型 依 次 为 ： E I S A 主 板 、 P C I 主 板 、 U S B 主 板 。	10.0
请 按 扩 展 槽 应 用 范 围 从 小 到 大 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 扩 展 槽 应 用 范 围 从 小 到 大 的 顺 序 ， 主 板 的 类 型 依 次 为 ： E I S A 主 板 、 P C I 主 板 、 U S B 主 板 。	分 别 是 ： U S B 主 板 、 P C I 主 板 、 E I S A 主 板 。	3.0
请 按 生 产 厂 家 受 众 从 大 到 小 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 生 产 厂 家 受 众 从 大 到 小 的 顺 序 ， 写 出 主 板 的 类 型 依 次 为 ： 联 想 主 板 、 华 硕 主 板 、 海 洋 主 板 。	写 出 主 板 的 类 型 依 次 为 ： 联 想 主 板 、 华 硕 主 板 、 海 洋 主 板 。	10.0
请 按 生 产 厂 家 受 众 从 大 到 小 的 顺 序 依 次 写 出 主 板 的 类 型 。	按 生 产 厂 家 受 众 从 大 到 小 的 顺 序 ， 写 出 主 板 的 类 型 依 次 为 ： 联 想 主 板 、 华 硕 主 板 、 海 洋 主 板 。	分 别 是 ： 联 想 主 板 、 华 为 主 板 、 苹 果 主 板 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 软 件 的 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 软 件 的 组 成 依 次 为 ： 程 序 、 数 据 、 文 档 。	软 件 的 组 成 依 次 为 ： 程 序 、 数 据 、 文 档 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 软 件 的 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 软 件 的 组 成 依 次 为 ： 程 序 、 数 据 、 文 档 。	分 别 是 ： 指 令 、 数 据 、 文 件 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 应 用 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 应 用 软 件 的 类 型 依 次 为 ： 桌 面 应 用 软 件 、 演 示 出 版 软 件 、 浏 览 工 具 软 件 、 管 理 效 率 软 件 、 通 信 协 作 软 件 。	应 用 软 件 的 类 型 依 次 为 ： 桌 面 应 用 软 件 、 演 示 出 版 软 件 、 浏 览 工 具 软 件 、 管 理 效 率 软 件 、 通 信 协 作 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 应 用 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 应 用 软 件 的 类 型 依 次 为 ： 桌 面 应 用 软 件 、 演 示 出 版 软 件 、 浏 览 工 具 软 件 、 管 理 效 率 软 件 、 通 信 协 作 软 件 。	分 别 是 ： 桌 面 应 用 软 件 、 管 理 效 率 软 件 、 通 信 协 作 软 件 、 演 示 出 版 软 件 、 浏 览 工 具 软 件 。	2.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 桌 面 应 用 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 桌 面 应 用 软 件 的 类 型 依 次 为 ： 字 处 理 软 件 、 电 子 表 格 软 件 、 数 据 库 软 件 。	桌 面 应 用 软 件 的 类 型 依 次 为 ： 字 处 理 软 件 、 电 子 表 格 软 件 、 数 据 库 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 桌 面 应 用 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 桌 面 应 用 软 件 的 类 型 依 次 为 ： 字 处 理 软 件 、 电 子 表 格 软 件 、 数 据 库 软 件 。	分 别 是 ： 字 处 理 软 件 、 数 据 库 软 件 、 电 子 表 格 软 件 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 演 示 出 版 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 演 示 出 版 软 件 的 类 型 依 次 为 ： 图 形 软 件 、 投 影 演 示 软 件 、 桌 面 出 版 软 件 、 图 像 处 理 软 件 、 W e b 出 版 软 件 。	演 示 出 版 软 件 的 类 型 依 次 为 ： 图 形 软 件 、 投 影 演 示 软 件 、 桌 面 出 版 软 件 、 图 像 处 理 软 件 、 W e b 出 版 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 演 示 出 版 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 演 示 出 版 软 件 的 类 型 依 次 为 ： 图 形 软 件 、 投 影 演 示 软 件 、 桌 面 出 版 软 件 、 图 像 处 理 软 件 、 W e b 出 版 软 件 。	分 别 是 ： 图 形 软 件 、 图 像 处 理 软 件 、 W e b 出 版 软 件 、 投 影 演 示 软 件 、 桌 面 出 版 软 件 。	2.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 浏 览 工 具 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 浏 览 工 具 软 件 的 类 型 依 次 为 ： 浏 览 软 件 、 新 闻 阅 读 器 软 件 、 新 闻 收 集 软 件 、 I n t e r n e t 工 具 软 件 。	浏 览 工 具 软 件 的 类 型 依 次 为 ： 浏 览 软 件 、 新 闻 阅 读 器 软 件 、 新 闻 收 集 软 件 、 I n t e r n e t 工 具 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 浏 览 工 具 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 浏 览 工 具 软 件 的 类 型 依 次 为 ： 浏 览 软 件 、 新 闻 阅 读 器 软 件 、 新 闻 收 集 软 件 、 I n t e r n e t 工 具 软 件 。	分 别 是 ： I n t e r n e t 工 具 软 件 、 新 闻 阅 读 器 软 件 、 新 闻 收 集 软 件 、 浏 览 软 件 。	5.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 管 理 效 率 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 管 理 效 率 软 件 的 类 型 依 次 为 ： 个 人 信 息 管 理 软 件 、 财 务 软 件 、 O C R 软 件 、 文 档 管 理 软 件 、 项 目 管 理 软 件 。	管 理 效 率 软 件 的 类 型 依 次 为 ： 个 人 信 息 管 理 软 件 、 财 务 软 件 、 O C R 软 件 、 文 档 管 理 软 件 、 项 目 管 理 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 管 理 效 率 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 管 理 效 率 软 件 的 类 型 依 次 为 ： 个 人 信 息 管 理 软 件 、 财 务 软 件 、 O C R 软 件 、 文 档 管 理 软 件 、 项 目 管 理 软 件 。	分 别 是 ： 个 人 信 息 管 理 软 件 、 文 档 管 理 软 件 、 项 目 管 理 软 件 、 财 务 软 件 、 O C R 软 件 。	2.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 通 信 协 作 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 通 信 协 作 软 件 的 类 型 依 次 为 ： 电 子 邮 件 软 件 、 传 真 软 件 、 I n t e r n e t 通 信 软 件 、 群 件 软 件 、 远 程 控 制 软 件 。	通 信 协 作 软 件 的 类 型 依 次 为 ： 电 子 邮 件 软 件 、 传 真 软 件 、 I n t e r n e t 通 信 软 件 、 群 件 软 件 、 远 程 控 制 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 通 信 协 作 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 通 信 协 作 软 件 的 类 型 依 次 为 ： 电 子 邮 件 软 件 、 传 真 软 件 、 I n t e r n e t 通 信 软 件 、 群 件 软 件 、 远 程 控 制 软 件 。	分 别 是 ： I n t e r n e t 通 信 软 件 、 电 子 邮 件 软 件 、 远 程 控 制 软 件 、 群 件 软 件 、 传 真 软 件 。	2.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 系 统 维 护 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 系 统 维 护 软 件 的 类 型 依 次 为 ： 病 毒 防 护 软 件 、 系 统 工 具 软 件 、 文 件 工 具 软 件 。	系 统 维 护 软 件 的 类 型 依 次 为 ： 病 毒 防 护 软 件 、 系 统 工 具 软 件 、 文 件 工 具 软 件 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 系 统 维 护 软 件 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 系 统 维 护 软 件 的 类 型 依 次 为 ： 病 毒 防 护 软 件 、 系 统 工 具 软 件 、 文 件 工 具 软 件 。	分 别 是 ： 文 件 工 具 软 件 、 系 统 工 具 软 件 、 病 毒 防 护 软 件 。	3.0
请 按 时 间 先 后 顺 序 依 次 写 出 字 处 理 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 字 处 理 软 件 的 类 型 依 次 为 ： W o r d 、 W o r d   P r o 、 W o r d   P e r f e c t 、 C C E D 、 W P S 。	字 处 理 软 件 的 类 型 依 次 为 ： W o r d 、 W o r d   P r o 、 W o r d   P e r f e c t 、 C C E D 、 W P S 。	10.0
请 按 时 间 先 后 顺 序 依 次 写 出 字 处 理 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 字 处 理 软 件 的 类 型 依 次 为 ： W o r d 、 W o r d   P r o 、 W o r d   P e r f e c t 、 C C E D 、 W P S 。	分 别 是 ： W P S 、 W o r d 、 W o r d   P r o 、 W o r d   P e r f e c t 、 C C E D 。	0.0
请 按 时 间 先 后 顺 序 依 次 写 出 电 子 表 格 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 电 子 表 格 软 件 的 类 型 依 次 为 ： E x c e l 、 L o t u s   1 - 2 - 3 、 Q u a t t r o   P r o 。	电 子 表 格 软 件 的 类 型 依 次 为 ： E x c e l 、 L o t u s   1 - 2 - 3 、 Q u a t t r o   P r o 。	10.0
请 按 时 间 先 后 顺 序 依 次 写 出 电 子 表 格 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 电 子 表 格 软 件 的 类 型 依 次 为 ： E x c e l 、 L o t u s   1 - 2 - 3 、 Q u a t t r o   P r o 。	分 别 是 ： E x c e l 、 Q u a t t r o   P r o 、 L o t u s   1 - 2 - 3 。	3.0
请 按 时 间 先 后 顺 序 依 次 写 出 数 据 库 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 数 据 库 软 件 的 类 型 依 次 为 ： A c c e s s 、 L o t u s   A p p r o a c h 、 P a r a d o x 。	数 据 库 软 件 的 类 型 依 次 为 ： A c c e s s 、 L o t u s   A p p r o a c h 、 P a r a d o x 。	10.0
请 按 时 间 先 后 顺 序 依 次 写 出 数 据 库 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 数 据 库 软 件 的 类 型 依 次 为 ： A c c e s s 、 L o t u s   A p p r o a c h 、 P a r a d o x 。	分 别 是 ： A c c e s s 、 P a r a d o x 、 L o t u s   A p p r o a c h 。	3.0
请 按 时 间 先 后 顺 序 依 次 写 出 图 形 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 图 形 软 件 的 类 型 依 次 为 ： V i s i o   M a p s 、 C o r e l   D r a w 、 G r a p h i c   S u i t e 、 F l o w   C h a r t e r 。	图 形 软 件 的 类 型 依 次 为 ： V i s i o   M a p s 、 C o r e l   D r a w 、 G r a p h i c   S u i t e 、 F l o w   C h a r t e r 。	10.0
请 按 时 间 先 后 顺 序 依 次 写 出 图 形 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 图 形 软 件 的 类 型 依 次 为 ： V i s i o   M a p s 、 C o r e l   D r a w 、 G r a p h i c   S u i t e 、 F l o w   C h a r t e r 。	分 别 是 ： C o r e l   D r a w 、 V i s i o   M a p s 、 F l o w   C h a r t e r 、 G r a p h i c   S u i t e 。	0.0
请 按 时 间 先 后 顺 序 依 次 写 出 投 影 演 示 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 投 影 演 示 软 件 的 类 型 依 次 为 ： P o w e r   P o i n t 、 F r e e l a n c e   G r a p h i c s 、 P r e s e n t a t i o n s 。	投 影 演 示 软 件 的 类 型 依 次 为 ： P o w e r   P o i n t 、 F r e e l a n c e   G r a p h i c s 、 P r e s e n t a t i o n s 。	10.0
请 按 时 间 先 后 顺 序 依 次 写 出 投 影 演 示 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 投 影 演 示 软 件 的 类 型 依 次 为 ： P o w e r   P o i n t 、 F r e e l a n c e   G r a p h i c s 、 P r e s e n t a t i o n s 。	分 别 是 ： P r e s e n t a t i o n s 、 P o w e r   P o i n t 、 F r e e l a n c e   G r a p h i c s 。	0.0
请 按 时 间 先 后 顺 序 依 次 写 出 桌 面 出 版 软 件 的 类 型 。	按 时 间 先 后 顺 序 ， 桌 面 出 版 软 件 的 类 型 依 次 为 ： P u b l i s h e r 、 P a g e   M a k e r 、 V e n t u r a 。	桌 面 出 版 软 件 的 类 型 依 次 为 ： P u b l i s h e r 、 P a g e   M a k e r 、 V e n t u r a 。	10.0
